prompt,document,summary,pred_answer,score
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","Margarita Louis-Dreyfus, Marseille's billionaire owner, said in April that she would sell the club following poor results and protests from fans. McCourt, speaking at a news conference, said: ""I'm very excited about making Marseille a champion again."" A deal is set to be completed by the end of the year and no fee has yet been disclosed. Appearing alongside Louis-Dreyfus and Marseille mayor Jean-Claude Gaudin, 63-year-old McCourt said he wants a team that can compete ""year in, year out"" to win Ligue 1. Marseille, who finished 13th in 2015/16 and lost to PSG in the French cup final, are 11th after three games this season.","Frank McCourt, the former owner of the LA Dodgers baseball team, is set to buy French Ligue 1 club Marseille.","{""summary"": ""Billionaire owner Margarita Louis‑Dreyfus announced in April that she would sell Olympique de Marseille after a run of poor results and fan protests. The club’s new owner, 63‑year‑old McCourt, said he is eager to rebuild the team into a Ligue 1 champion and aims for consistent competitiveness. A sale is expected to close by year‑end, though the purchase price has not been disclosed. Marseille finished 13th in 2015/16, lost the French cup final to PSG, and sit 11th after three games in the current season.""}",0.6612251996994019
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","Atkinson, who can also play in midfield, has made 20 appearances for the Magpies since signing in July 2015, following his release by West Brom. The 22-year-old has yet to play in a League Two game this season, but has featured twice in cup competitions. He could make his debut for the Heed when they travel to face struggling Guiseley on 25 October. Meanwhile, on-loan Carlisle midfielder Russell Penn, 30, has extended his loan stay with Gateshead until 26 December.",National League side Gateshead have signed versatile Notts County defender Wes Atkinson on a one-month loan deal.,"{""summary"": ""Atkinson, a 22‑year‑old who can also play in midfield, has made 20 appearances for Gateshead since joining in July 2015 after being released by West Brom. He has not yet played in a League Two match this season, but has appeared twice in cup competitions and may make his debut when Gateshead travel to Guiseley on 25 October. Meanwhile, 30‑year‑old midfielder Russell Penn, on loan from Carlisle, has extended his stay at Gateshead until 26 December.""}",0.6962008476257324
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","The 50m (150ft) pylons would run from Carlisle to Heysham, Lancashire, to connect a new Â£10bn nuclear power plant at Moorside, Sellafield, to the grid. Power Without Pylons and Friends of the Lake District say the National Grid is ""ignoring"" demands for the cables to go underground in ""sensitive landscapes"". The National Grid said it ""fully recognises the importance"" of the area. The campaign walk is taking place from Black Combe where the pylons will be visible, down to the National Park's costal boundary and across the mouth of Duddon. Graham Pitts, chairman of Power Without Pylons, said: ""This is a very serious decision. These pylons are going to be up for the rest of this century. ""I don't think people appreciate two things - one, how stunning the view is around here, and two, how much these pylons are going to affect it by their sheer size."" The Lake District is being put forward as the UK's next nomination for World Heritage status. A National Grid spokesman said: ""We have not yet made a final decision on how and where the new connection will be built. ""When building connections for generators, we strive to avoid designated landscapes. Where this is not possible, we work closely with stakeholders and communities and carry out consultations to develop a proposal which achieves the best possible balance between protecting the environment and ensuring everyone has an affordable electricity supply."" A formal consultation is expected to take place later in the year, with the final plans submitted to the planning inspectorate in 2017.",Campaigners are holding a protest walk against plans to build pylons across the Lake District National Park.,"{""summary"": ""The National Grid plans to build 50‑metre (150‑foot) pylons from Carlisle to Heysham to connect a £10 billion nuclear plant at Moorside, Sellafield, to the electricity grid. Campaign groups Power Without Pylons and Friends of the Lake District argue that the pylons would damage sensitive landscapes and demand underground cables, while the Grid says it recognises the area's importance and has not yet decided on the route. A campaign walk will run from Black Combe to the Duddon mouth, and the Lake District is being considered for World Heritage status. A formal consultation is expected later in the year, with final plans to be submitted to the planning inspectorate in 2017.""}",0.6078182458877563
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","The eighteen-year-old lost his lower legs and spent nearly a month in hospital after the accident. It happened during a race at Donington Park, days before his birthday. When he was recovering from his accident, Billy said he really wanted to race again, despite his injuries, Now the Formula 4 racer is back behind the wheel - trying out a car specially designed to make it easy for him to drive. The controls for the Fun Cup endurance racer are attached to the steering wheel instead of being the floor of the car, where they'd normally be. The new racing car came from a group called Team BRIT. They help disabled people and people with injuries that would making driving difficult, to compete in motorsport. It's designed to look like a Volkswagen Beetle, and Billy's been giving it a test drive at Brands Hatch in Kent. Billy says it's been really good just to get back behind the wheel, but he still wants to perfect his technique and get used to driving the new car. While Billy still has some training and therapy to get through, he says that's all going well, and he's hoping to get back out on the track properly soon. He says his ambition is now to compete in the Le Mans 24 Hours, along with Frenchman Frederic Sausset, who lost both his arms and legs through an illness. The teenager also wants to thank his fans, saying he's been overwhelmed by the help they've given him. He says: ""People keep saying I'm the inspiration but I think all these people coming together to support someone who has gone through an accident like this, they're the true inspiration.""","Teenage racing driver Billy Monger has returned to the racing track, almost three months after he was badly hurt in a crash.","{""summary"": ""An 18‑year‑old Formula 4 driver lost his lower legs in a racing accident at Donington Park and spent almost a month in hospital. He has returned to the track in a specially modified car from Team BRIT, which features steering‑wheel‑mounted controls and a Beetle‑style body, and has been testing it at Brands Hatch. While he continues training and therapy, he aims to compete in the Le Mans 24 Hours alongside Frenchman Frederic Sausset. He credits the support of fans and the broader community as his true source of inspiration.""}",0.3077248334884643
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","The man was crossing Abbot Adams Bridge in Main Street, Kilwinning, at about 03:00 when he was hit by a blue Vauxhall Corsa. He was taken to Crosshouse Hospital, Kilmarnock, where his condition was described as serious but stable. Police say the car drove off towards Irvine and have appealed for witnesses. Sgt Ian Thornton said: ""Inquiries are ongoing into the circumstances surrounding this collision. ""Officers have been checking all available CCTV systems and have been speaking to witnesses who came to the man's aid. ""I would appeal to the driver of the Corsa to come forward and contact police as a matter of urgency. ""Similarly, I would ask anyone who witnessed the collision, or the Vauxhall Corsa being driven, to contact the Divisional Road Policing Unit at Irvine via the police non-emergency number 101 or Crimestoppers on 0800 555 111.""",A 51-year-old man has suffered serious injuries after being struck by a car in a hit-and-run incident in North Ayrshire.,"{""summary"": ""A man was struck by a blue Vauxhall Corsa while crossing Abbot Adams Bridge on Main Street, Kilwinning, at about 03:00. He was taken to Crosshouse Hospital in Kilmarnock, where his condition was described as serious but stable. The driver fled toward Irvine, and police are appealing for witnesses and for the driver to come forward. Sgt Ian Thornton said investigations are ongoing, with officers reviewing CCTV and speaking to witnesses.""}",0.5138471126556396
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","The Alex, relegated from League One, enquired about the 18-year-old but were turned down immediately. ""I spoke to (United Under-21 coach) Warren Joyce last season about taking him,"" Collins told BBC Radio Stoke. ""They said he was needed in their 21s and a week later he makes his first-team debut and the rest is history."" Rashford's rise has been meteoric after he scored twice on his United debut in the Europa League against Midtjylland and repeated the feat in his first Premier League game against Arsenal before finishing the season with eight goals in 18 games. Called into the senior England squad, he scored less than three minutes into his first international appearance against Australia and is now in France for Euro 2016. ""It shows you there are good players in these academies,"" Collins said. ""There are plenty of kids being produced but opportunity is the key - maybe some of the bigger clubs are missing a trick.""","Crewe Alexandra made a bid to sign new Manchester United star Marcus Rashford on loan last season, assistant boss James Collins has revealed.","{""summary"": ""The article notes that a club relegated from League One inquired about an 18‑year‑old but declined, while Collins explained the player was needed in United’s under‑21 squad before making a first‑team debut. It highlights Marcus Rashford’s rapid rise, scoring twice on his United debut in the Europa League and again in his first Premier League match, finishing the season with eight goals in 18 games. Rashford also made an immediate impact for England, netting within three minutes of his debut against Australia, and is now part of the Euro 2016 squad. Collins stresses that academies produce talent, but opportunities are key and larger clubs may be missing out.""}",0.5225691199302673
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","The Spaniards won 22-19 with a try in the last seconds to seal the 12th and final spot for this summer's Rio Games. They join Fiji, South Africa, Great Britain, Australia, United States, Argentina, France, Kenya, New Zealand, Japan and Brazil in the men's event. ""I am still trying to take it in. This is a dream for us. We are going to be Olympians,"" said Spain's Angel Lopez. ""We believed that we were good enough, but wow, this is pretty special. ""We now have to prepare. We will be very motivated and determined to do our nation, our family and Spanish rugby proud.""",Spain qualified for the Olympic sevens with a dramatic late victory over Samoa in Sunday's repechage tournament final.,"{""summary"": ""Spain secured the final men's rugby sevens spot for the Rio Olympics after a 22‑19 victory, clinching the win with a last‑second try. The win places Spain alongside Fiji, South Africa, Great Britain, Australia, the United States, Argentina, France, Kenya, New Zealand, Japan, and Brazil in the tournament. Spain’s Angel Lopez expressed disbelief and pride, noting the team’s determination to represent their nation and family at the Games.""}",0.6160297989845276
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","Party officials opted not to automatically reselect Mohammad Asghar, prompting an open contest. On Thursday night it was announced Mr Asghar had topped the poll. A second AM forced to follow the same procedure, William Graham, finished outside the top four - meaning he is effectively de-selected. Second on the list will be Laura Anne Jones, previously an AM between 2003-07. In a statement, Mr Graham said: ""Whilst I am personally disappointed that I will not be part of an expanding Welsh Conservative team after the elections in May, I remain as invested as any of my colleagues in the goal of bringing an end to this tired Labour government."" The Conservatives currently hold two of the available four seats in South Wales East. The 60 AMs include 20 elected via regional lists, aimed to give a fairer reflection of support for each party.",A Conservative AM forced to face a ballot of party members has come top of the South Wales East regional list for the 2016 assembly election.,"{""summary"": ""Party officials chose not to automatically reselect Mohammad Asghar, leading to an open contest in which he topped the poll. William Graham, who also had to undergo the same process, finished outside the top four and is effectively de‑selected, with former AM Laura Anne Jones slated to take the next spot. The Conservatives currently hold two of the four available seats in South Wales East. The Assembly consists of 60 members, 20 of whom are elected via regional lists to better reflect party support.""}",0.5937769412994385
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","The search was launched after the coastguard received reports from an individual claiming to be in difficulty off the coast of County Down. Two RNLI boats and a coastguard helicopter from Scotland were launched to assist in the search. The kayaker was reported to be near Mew Island, one of the Copeland Islands near Donaghadee. A coastguard spokesman said it received several calls from a person claiming to be in difficulty. However, the alarm was declared to be a hoax following a thorough search.","The coastguard has called off a search for a kayaker after it declared the alarm an ""elaborate hoax"".","{""summary"": ""A search was launched after reports of a person in distress off County Down. Two RNLI boats and a Scottish coastguard helicopter were dispatched to the area near Mew Island, part of the Copeland Islands close to Donaghadee. The coastguard received multiple calls from an individual claiming to be in difficulty. After a comprehensive search, authorities determined the alarm was a hoax.""}",0.4295992255210876
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","Storms smashed a hole in the sea wall alongside the line above the seafront in Dawlish, south Devon in 2014. The railway line took two months to repair at an estimated cost of £1bn to the local economy. Network Rail is consulting with Devon and Cornwall residents about the plans. They include strengthening defences and cliffs, as well and building breakwaters to protect the line. More on the coastal rail protection work, and other Devon and Cornwall news Cliffs next to the line would be stabilised and reshaped so they are not as steep under the plans. A total of £270m is allocated for spending on priority areas including around Dawlish between 2019 and 2024. The line connects Devon and Cornwall with the rest of the UK.","Protecting a key coastal railway track from rising sea levels and falling cliffs is going to cost about £650m, Network Rail has said.","{""summary"": ""In 2014 storms breached the sea wall along the Dawlish seafront, causing a two‑month repair period that cost the local economy an estimated £1 billion. Network Rail is now consulting Devon and Cornwall residents on plans to strengthen coastal defences, reshape cliffs, and construct breakwaters to protect the line. The project includes stabilising cliffs adjacent to the track so they are less steep. Between 2019 and 2024, £270 million has been earmarked for priority works around Dawlish, as the line remains the main rail link between Devon, Cornwall and the rest of the UK.""}",0.6165933012962341
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","Paul McMullen got them underway when he finished a Billy King cross, and shortly after it was 2-0 when King scored with a long-range shot. Mark Durnan volleyed in a third to give the visitors a commanding half-time lead against the Highland League side. The result was marred with United striker James Keatings carried off. The result at Victoria Park gives Ray McKinnon's men six points out of six following the 2-0 win on Saturday over Raith Rovers.",Three first-half goals moved Dundee United three points clear at the top of Scottish League Cup Group C as they eased past Buckie Thistle.,"{""summary"": ""Paul McMullen started the match, and a cross from him led to a long‑range goal by Billy King, followed by a volley from Mark Durnan for a third, giving the visitors a commanding half‑time lead. The game was marred when United striker James Keatings was carried off. The 2‑0 victory at Victoria Park gives Ray McKinnon's side six points from six after their win over Raith Rovers.""}",0.527723491191864
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","Lee Gregory could have put the Lions ahead, but shot over from close range. Visting goalkeeper Jordan Archer made a fine save to deny Elliot Lee before Gregory and Chris Taylor both missed chances at the other end. Taylor almost sealed three points for Millwall late on but his defected effort hit the post, meaning the Londoners drop to sixth in the table. They are four points ahead of Barnsley, who have a game in hand, while Colchester remain in 23rd place, still seven points adrift of safety. Millwall boss Neil Harris told BBC Radio London: Media playback is not supported on this device ""I don't think we were really quite as clinical as we have been. ""I thought we were very lacklustre in the first half and never really imposed our tempo on the game. ""I think we can focus on the fact that it's a really good clean sheet, it's another point gained. ""Having said that, I'm obviously disappointed. I thought we should have come here and won today.""",League One strugglers Colchester United had to settle for a point against play-off chasing Millwall.,"{""summary"": ""Millwall lost the match after Lee Gregory’s close‑range shot went over the bar and Jordan Archer made a fine save on Elliot Lee, while both Gregory and Chris Taylor missed further opportunities. Taylor’s late effort hit the post, preventing Millwall from securing a win and leaving the club in sixth place in the league. The team remains four points ahead of Barnsley, who have a game in hand, and 23rd‑placed Colchester is still seven points from safety. Manager Neil Harris admitted the side were “lacklustre” in the first half, praised the clean sheet but expressed disappointment at not winning.""}",0.544835090637207
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","The Argentine-born film-maker died in hospital in Sao Paulo on 13 July after a heart attack, Denise Winther of Babenco's HB Films said. Kiss of the Spider Woman, a surreal prison drama, was also nominated for best picture at the Oscars, while William Hurt won best actor. Babenco also directed 1987's Ironweed with Jack Nicholson and Meryl Streep. Both Nicholson and Streep were nominated for best actor and actress Oscars in the film about an alcoholic drifter. Babenco's most recent film was last year's My Hindu Friend, a film about a film director very close to death, starring Willem Dafoe. Babenco leaves his wife Barbara and daughter Janka.","Hector Babenco, the Brazilian director nominated for an Oscar for 1985's Kiss of the Spider Woman, has died aged 70.","{""summary"": ""Argentine-born filmmaker Héctor Babenco died of a heart attack in a São Paulo hospital on 13 July, according to Denise Winther of HB Films. He is best known for directing *Kiss of the Spider Woman*, which received an Oscar nomination for best picture and earned William Hurt the best‑actor award, as well as *Ironweed* (1987) featuring Jack Nicholson and Meryl Streep, both of whom were nominated for Oscars. His most recent work was *My Hindu Friend*, a 2023 film starring Willem Dafoe. Babenco is survived by his wife Barbara and daughter Janka.""}",0.789222002029419
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","The 36-year-old was taken to a London hospital in a critical condition at about 03:45 after he became unwell at an address in Carshalton Road, Mitcham. He died in hospital shortly after 07:00 GMT and his next of kin have been informed. A police spokesperson said they were treating the death as ""unexplained"" and enquiries at the home were ongoing. It is not believed that any other person was involved. The spokesperson added that there was ""no evidence to suggest that the incident is linked to extremism or terrorism"". Surrounding roads were closed as emergency services including fire engines carrying specialist chemical detection equipment attended the scene. However, these have since reopened.","A man has died after he ""came into contact with chemicals"" at a house in south London, police said.","{""summary"": ""A 36‑year‑old was taken to a London hospital in critical condition at about 03:45 after becoming unwell at a Carshalton Road address in Mitcham, and he died in hospital shortly after 07:00 GMT. Police are treating the death as unexplained, with no evidence linking it to extremism or terrorism and no other persons involved. Emergency services, including fire engines with chemical detection equipment, attended the scene and closed surrounding roads, which have since reopened. The victim’s next of kin have been notified.""}",0.4447557032108307
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","Simeone, 44, has led Atletico to a host of trophies since becoming coach in 2011, including last season's La Liga title and the 2012 Europa League crown. They were runners-up to Real Madrid in the 2014 Champions League final, who they face in this season's last eight. ""I am here because I'm convinced the club will continue to grow,"" he said. Simeone is widely regarded as one of the best coaches in European football, and was reported to have been linked with a number of clubs, including Manchester City. ""Nobody embodies the values of our club more so than Simeone,"" said club president Enrique Cerezo. The Argentine guided Atletico to their first title since 1996 last year with a last-day draw at Barcelona. His side were then seconds away from winning the Champions League until Sergio Ramos's header took rivals Real into extra-time.",Coach Diego Simeone has signed a contract extension with Atletico Madrid that will keep him at the Spanish champions until 2020.,"{""summary"": ""Since taking over Atletico Madrid in 2011, 44‑year‑old coach Diego Simeone has guided the club to multiple trophies, including last season’s La Liga title, the 2012 Europa League, and a 2014 Champions League final appearance. The team will face Real Madrid in this season’s Champions League last‑eight, after a dramatic 2014 final where a Sergio Ramos header forced extra time. Simeone, widely regarded as one of Europe’s top coaches, has been linked with other clubs such as Manchester City, but remains committed to Atletico’s growth, a sentiment echoed by club president Enrique Cerezo. He led Atletico to their first league title since 1996 with a decisive last‑day draw against Barcelona.""}",0.6931806206703186
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","By the close, the FTSE 100 had gained 0.97%, or 64.57 points, to end at 6,737.95. France's CAC-40 closed up 1.94% at 4,998.10 while Germany's Dax ended up 1.49% at 11,484.38. The rises came after European Council President Donald Tusk said a bailout for Greece was ""all ready to go"". US stock markets also traded higher early in the session. Bank and financial shares surged, with Germany's Deutsche Bank shares closing up 3.3%, while the biggest winner on Frankfurt's main index was the stock exchange Deutsche Boerse up 4.38%. However, after an early spike upwards, the euro fell 1.19% against the dollar to buy $1.1024, and tumbled 1.18% against the pound to buy 71p. Nick Stamenkovic at RIA Capital Markets said: ""The relief rally in the euro was short-lived as investors await details of the Greek agreement."" An initial drop in the yield, or cost of government borrowing, in Italy and Spain - the countries seen most at risk from the knock-on effects of a Greece exit - also tapered off. Eurozone leaders have said that so far, a blueprint for a Greek debt deal has been agreed, with European countries' parliamentary approval processes beginning from Wednesday. ""For the markets, it's clearly positive that there is an agreement among the European member states and that there is an atmosphere of co-operation,"" said Philippe Gijsels, head of research at BNP Paribas Fortis Global Markets in Brussels. ""Still, there is a bit of execution risk which may haunt us in terms of volatility.""",(Close): Shares in London and other key European markets have risen on news that eurozone leaders have reached a deal on a third bailout for Greece.,"{""summary"": ""The FTSE 100 rose 0.97 % to 6,737.95, while France’s CAC‑40 and Germany’s DAX gained 1.94 % and 1.49 % respectively, following European Council President Donald Tusk’s announcement that a Greek bailout was ready. U.S. markets opened higher, with Deutsche Bank shares up 3.3 % and Deutsche Börse up 4.38 %. The euro fell 1.19 % against the dollar and 1.18 % against the pound, and early gains in Italian and Spanish yields tapered off as investors awaited details of the Greek deal. Eurozone leaders said a blueprint for the debt agreement had been agreed, with parliamentary approvals set to begin on Wednesday, but execution risk could still drive volatility.""}",0.6344040632247925
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","The prosecution was brought by the RSPCA following a raid at a puppy farm at a traveller site in Essex. Teresa Wade, 57, Victoria Montgomery, 54, her daughter Roxanne Montgomery, 33 and Tony Hammond, 34, admitted fraud at Basildon Crown Court. The gang, from Essex and east London, will be sentenced later. Live: For more on this and other Essex stories All four admitted handling about 750 puppies between July 2013 and October 2014. The court heard the animals were sold for an average of £450 each and the RSPCA estimates the fraud was worth more than £300,000. The court was shown video footage shot by the RSPCA of dozens of cockerpoo (a cocker spaniel and poodle crossbreed) puppies kept in cages inside dark sheds near South Ockendon. The dogs - some barely two weeks old - had soiled newspapers for bedding, no toys and some had no heating. Teresa Wade, of Ship Lane, Aveley, South Ockendon, admitted advertising them over the internet as being home-reared, and that they were shown to prospective buyers at houses belonging to the other defendants, before being sold for up to £750 each in cash. But some of the animals were so sick they died shortly after arriving at their new homes, or cost their new owners thousands of pounds in vet bills. Wade will be sentenced later along with Victoria Montgomery, of Melford Avenue, Dagenham, and Hammond and Roxanne Montgomery, both of Grafton Raod, Dagenham.","Three women and a man have admitted fraud in connection with the sale of hundreds of puppies, some of which died or suffered serious health problems.","{""summary"": ""The RSPCA prosecuted a group of four individuals after raiding a puppy farm at a traveller site in Essex. Teresa Wade, Victoria Montgomery, their daughter Roxanne Montgomery and Tony Hammond admitted fraud at Basildon Crown Court, having handled roughly 750 puppies between July 2013 and October 2014. The dogs were sold for an average of £450 each, with the RSPCA estimating the fraud at over £300,000, and were kept in poor conditions that caused some to die or incur costly veterinary bills. All four defendants will be sentenced later.""}",0.6069074869155884
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","It says the overnight operation took place in Nowzad district in Helmand province. Two insurgents were killed and many were detained in the raid. It came amid the Taliban's annual spring offensive, which has seen heavy fighting in Helmand. In December a similar operation led to the release of 40 people. The latest mission was carried out under the cover of darkness by the Ktah Khas, Afghanistan's counter-terrorism unit and commando forces, the statement said. Nato said its troops had ""supported their Afghan partners in a train, advise and assist role"". The statement gave no details about the liberated prisoners, who are said to have been taken to Kandahar to be debriefed. The Afghan forces did not sustain any casualties in the raid, Nato added. Correspondents say the operation is rare success for Afghan forces who have been put on the back foot by Taliban advances in Helmand. The Taliban have made gains since international troops withdrew from an active fighting role in 2014. Nato forces are increasingly being deployed in battle zones to support Afghan forces fighting the Taliban. Last year, the number of people killed and wounded in the conflict rose to the highest level yet recorded, the UN recently said.","Afghan special forces have freed more than 60 people held by the Taliban in a makeshift jail in the south of the country, Nato says.","{""summary"": ""Afghan counter‑terrorism forces (Ktah Khas) conducted an overnight raid in Nowzad district, Helmand province, killing two insurgents and detaining many others amid the Taliban’s spring offensive. The operation, carried out under darkness, was supported by NATO troops in a train‑advice‑assist role and left Afghan forces without casualties. Prisoners were taken to Kandahar for debriefing, following a December mission that freed 40 people and marking a rare success for Afghan forces as Taliban gains have increased since 2014. The UN reported that conflict casualties rose to a record high last year, prompting NATO to deploy more troops to support Afghan forces.""}",0.5653205513954163
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","England was ranked seventh for child independence in the study of 18,000 seven- to 15-year-olds in 16 countries, by University of Westminster academics. Freeing children to go out alone in their local area benefited their health and development, the researchers said. Fear over traffic was the top reason for restricting freedom, they added. The children and their parents were surveyed between 2010 and 2012 about what they were allowed to do in their local neighbourhoods without supervision. This included: The study said: ""A large proportion of children under 11 years old in most of the countries do not have the the freedom to get about their local area. ""Even the oldest children are restricted in what they are allowed to do, at an age when many of the rights of adulthood are close to being granted, including the right to drive vehicles on the road once the test has been passed."" Overall, Finland was found to be the top-performing country on independent mobility, with Germany coming second. According to the survey, most Finns can, without supervision: In England, most primary school children are allowed to cross roads without supervision but only 28% to travel home from school and even fewer to go out after dark, travel on local buses or walk to places other than school. Even at secondary school, less than 25% are allowed out alone after dark. Ben Shaw, director of the Policy Studies Institute, said: ""Obviously, we've got to protect children but part of their development is that we allow them to gain independence. ""People see the change from primary school to secondary school as the time to do it, but not having them do it earlier means there is a spike in road accidents at this age.""","Anxious parents in England give their children less freedom to play and go outside than those in many other European countries, research suggests.","{""summary"": ""A University of Westminster study of 18,000 children aged 7‑15 in 16 countries ranked England seventh for child independence, with Finland first and Germany second. The survey, conducted between 2010 and 2012, found that allowing children to move around unsupervised improves health and development, but traffic safety concerns were the main reason for restrictions. In England, most primary‑school children can cross roads alone, yet only 28 % travel home from school, and fewer are permitted to go out after dark or use local buses. The study suggests that earlier independence could reduce the spike in road accidents seen when children reach secondary school age.""}",0.5694711208343506
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","Taylor, 23, underwent surgery on multiple fractures, but the club's head physotherapist Kate Rees says he is expected to make a full recovery. Rees said: ""The surgeons worked hard on Neil's injury... and did a very good job. ""He is comfortable and the surgeons are happy with the operations."" She added: ""While he should make a full recovery, the extent of the injury means Neil is likely to miss the rest of the season.'' Taylor was injured after falling awkwardly in the first half at the Liberty Stadium. His foot was trapped underneath him as he fell to the ground, taking the full weight of Sunderland's Craig Gardner on the way down. Taylor immediately summoned the Swansea medical staff as he held his left ankle in agony after just 15 minutes of the match. ""When you have injuries like that it is normally very violent, but this was not violent,"" said manager Michael Laudrup. ""It was even a free-kick against us. ""Sometimes these injuries happen in strange ways, you don't think anything is wrong and then there is ligament damage or something like that, it is very sad. ""But you see things that are much more violent than that - this was not violent, it was unlucky. ""He was very unlucky to fall in a bad way, you can't blame the Sunderland player for that."" As well as missing a significant part of Swansea's season, Taylor will be unavilable for most of Wales' 2014 World Cup qualifying campaign, which starts against Belgium on Friday. Taylor impressed for Team GB at the 2012 London Olympic Games and was expected to play a big part in Wales boss Chris Coleman's plans. Teenager Ben Davies was Taylor's replacement for Swansea, making an assured Premier League debut as Laudrup's side twice hit back to secure a draw.",Wales defender Neil Taylor is expected to miss the rest of the season after fracturing an ankle in Swansea City's 2-2 draw with Sunderland on Saturday.,"{""summary"": ""Taylor, 23, suffered multiple fractures during a match at the Liberty Stadium and underwent surgery, with the club’s head physio reporting a full recovery is expected but he will miss the remainder of the season. The injury occurred when he fell awkwardly, his foot becoming trapped and bearing the weight of Sunderland’s Craig Gardner. Manager Michael Laudrup described the incident as unlucky rather than violent, and Taylor will also be unavailable for most of Wales’ 2014 World Cup qualifying campaign. Ben Davies has taken his place for Swansea, making a Premier League debut in the interim.""}",0.7665671110153198
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","Anthony Tavernor has been restoring Plas Cadnant Hidden Gardens, near Menai Bridge, on Anglesey for 20 years, describing it as his life's project. But after days of heavy rain, a ""tidal wave"" of flood water swept through the garden in the early hours of Saturday. It came as floods caused ""chaos"" across north Wales. Former farmer Mr Tavernor has been restoring the 10-acres of garden and buildings at Plas Cadnant since buying the then overgrown 200-acre estate in 1996. It now attracts visitors - both local and from abroad - and its fans include the Prince of Wales, who Mr Tavernor said had hoped to visit the estate. But the force of the water from the flooded River Cadnant has now washed away many precious plants, including some rare botanical species. It also demolished a wall dating back some 200 years, as well stone obelisks, platforms and seats. ""The garden sits down in the valley so a huge amount of water came down from the fields like a tidal wave, devastating everything in its path,"" said Mr Tavernor. ""I'm just devastated. This has been my life's project - my purpose in life - for the last 20 years and I live and dream it, ""It's everything. I'm so emotionally involved with the garden. We've had so much support from people since we put the pictures on our Facebook page. It's almost like a bereavement."" But he insisted he would carry on his work, despite the setback, and aimed to open as normal for visitors in February. ""I was hoping to have a legacy for the future generations,"" he added. ""I'm sure a lot of people would abandon it but I'm going to persevere."" Days of rain caused floods which led to roads being closed, trains disrupted and homes evacuated on Boxing Day. Four flood warnings remain in place across north and west Wales, along with dozens of flood alerts.","A historical walled garden has been ""devastated"" by floods which have washed away a 200-year-old wall and rare plants, its owner has said.","{""summary"": ""Anthony Tavernor has spent 20 years restoring Plas Cadnant Hidden Gardens on Anglesey, turning a 200‑acre estate into a 10‑acre attraction that draws visitors from abroad, including the Prince of Wales. Heavy rain in early Saturday caused a “tidal wave” of flood water from the River Cadnant, destroying many rare plants, a 200‑year‑old wall, stone obelisks, platforms and seats. The flooding also disrupted roads, trains and led to home evacuations across north Wales. Despite the damage, Tavernor says he will continue the restoration and aims to reopen the gardens to visitors in February.""}",0.5687538385391235
