prompt,document,summary,pred_answer,score
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","The 50m (150ft) pylons would run from Carlisle to Heysham, Lancashire, to connect a new Â£10bn nuclear power plant at Moorside, Sellafield, to the grid. Power Without Pylons and Friends of the Lake District say the National Grid is ""ignoring"" demands for the cables to go underground in ""sensitive landscapes"". The National Grid said it ""fully recognises the importance"" of the area. The campaign walk is taking place from Black Combe where the pylons will be visible, down to the National Park's costal boundary and across the mouth of Duddon. Graham Pitts, chairman of Power Without Pylons, said: ""This is a very serious decision. These pylons are going to be up for the rest of this century. ""I don't think people appreciate two things - one, how stunning the view is around here, and two, how much these pylons are going to affect it by their sheer size."" The Lake District is being put forward as the UK's next nomination for World Heritage status. A National Grid spokesman said: ""We have not yet made a final decision on how and where the new connection will be built. ""When building connections for generators, we strive to avoid designated landscapes. Where this is not possible, we work closely with stakeholders and communities and carry out consultations to develop a proposal which achieves the best possible balance between protecting the environment and ensuring everyone has an affordable electricity supply."" A formal consultation is expected to take place later in the year, with the final plans submitted to the planning inspectorate in 2017.",Campaigners are holding a protest walk against plans to build pylons across the Lake District National Park.,"{""summary"": ""The National Grid plans to build 50‑metre pylons from Carlisle to Heysham to connect a £10 billion nuclear plant at Moorside, Sellafield, to the electricity grid. Campaign groups Power Without Pylons and Friends of the Lake District argue that the pylons would damage sensitive landscapes and demand underground cables, a request the Grid says it has not yet decided on. A campaign walk will trace the proposed route from Black Combe to the Lake District’s coastal boundary, highlighting the visual impact. The Grid has announced a formal consultation later in the year, with final plans to be submitted to the planning inspectorate in 2017.""}",0.5548261404037476
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","The emergency services were called to the property in the Sangomore area of Durness at about 02:00. Police Scotland said it was not known if she was in the house at the time. Her relatives have been informed. Det Insp Richard Baird said the fire was not thought to be suspicious, but the damage caused had prevented entry to the property. He said: ""A joint investigation with the fire service will be carried out. ""Enquiries are at a very early stage, however, initial enquiries would suggest there are no suspicious circumstances. ""Due to the extensive structural damage and uncertainty of the building, gaining access to the property will take some considerable time. ""Structural engineers will advise when it will be safe to enter the property.""",Police are trying to trace a woman who is unaccounted for after a fire at her home in the Highlands.,"{""summary"": ""Emergency services responded to a fire at a property in the Sangomore area of Durness around 02:00. Police Scotland were unsure whether the resident was inside and had notified her relatives. Detective Inspector Richard Baird said the blaze was not considered suspicious and that extensive damage would delay access to the site. A joint investigation with the fire service is underway, with structural engineers determining when it will be safe to enter.""}",0.4178060889244079
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","Edinburgh University found chronic pain is caused partly by a person's genetic make-up and partly by as-yet-unidentified risk factors shared by partners in the same environment. The team also identified significant overlaps between the risk factors for chronic pain and depression. The scientists said chronic pain is a common cause of disability. Scientists hope the research will help explain why some people suffer from the condition and not others. The study used data from more than 100,000 people taking part in the Generation Scotland and UK Biobank projects - major studies investigating genetic links to health conditions. The results of the collaboration with Dundee, Aberdeen and Glasgow universities are published in the latest edition of the journal PLOS Medicine. Prof Andrew McIntosh, chair of biological psychiatry at Edinburgh University, said: ""We hope our research will encourage people to think about the relationship between chronic pain and depression, and whether physical and mental illnesses are as separate as some believe.""","Partners of people with depression are more likely to suffer from chronic pain, a new study suggests.","{""summary"": ""Edinburgh University researchers found that chronic pain is partly driven by genetic factors and partly by shared environmental risks that have yet to be identified. The study also revealed significant overlap between the risk factors for chronic pain and depression. Using data from over 100,000 participants in the Generation Scotland and UK Biobank studies, the team collaborated with Dundee, Aberdeen and Glasgow universities. Their findings were published in PLOS Medicine, and Prof. Andrew McIntosh highlighted the need to reconsider the separation between physical and mental illnesses.""}",0.6361970901489258
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","Storms smashed a hole in the sea wall alongside the line above the seafront in Dawlish, south Devon in 2014. The railway line took two months to repair at an estimated cost of £1bn to the local economy. Network Rail is consulting with Devon and Cornwall residents about the plans. They include strengthening defences and cliffs, as well and building breakwaters to protect the line. More on the coastal rail protection work, and other Devon and Cornwall news Cliffs next to the line would be stabilised and reshaped so they are not as steep under the plans. A total of £270m is allocated for spending on priority areas including around Dawlish between 2019 and 2024. The line connects Devon and Cornwall with the rest of the UK.","Protecting a key coastal railway track from rising sea levels and falling cliffs is going to cost about £650m, Network Rail has said.","{""summary"": ""In 2014 storms breached the sea wall along the Dawlish seafront, causing a two‑month repair that cost the local economy an estimated £1 billion. Network Rail is now consulting Devon and Cornwall residents on plans to strengthen coastal defences, reshape cliffs, and construct breakwaters to protect the railway line. The line, which links Devon and Cornwall to the rest of the UK, will see cliffs next to the track stabilised and made less steep. Between 2019 and 2024, £270 million has been earmarked for priority coastal protection projects around Dawlish.""}",0.6461523771286011
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","Atkinson, who can also play in midfield, has made 20 appearances for the Magpies since signing in July 2015, following his release by West Brom. The 22-year-old has yet to play in a League Two game this season, but has featured twice in cup competitions. He could make his debut for the Heed when they travel to face struggling Guiseley on 25 October. Meanwhile, on-loan Carlisle midfielder Russell Penn, 30, has extended his loan stay with Gateshead until 26 December.",National League side Gateshead have signed versatile Notts County defender Wes Atkinson on a one-month loan deal.,"{""summary"": ""Atkinson, a 22‑year‑old who joined the Magpies in July 2015 after leaving West Brom, has made 20 appearances for the club but has yet to play in a League Two match this season, featuring only twice in cup games. He is expected to make his debut when Gateshead travel to Guiseley on 25 October. Meanwhile, 30‑year‑old midfielder Russell Penn, on loan from Carlisle, has extended his stay at Gateshead until 26 December.""}",0.6572751998901367
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","The search was launched after the coastguard received reports from an individual claiming to be in difficulty off the coast of County Down. Two RNLI boats and a coastguard helicopter from Scotland were launched to assist in the search. The kayaker was reported to be near Mew Island, one of the Copeland Islands near Donaghadee. A coastguard spokesman said it received several calls from a person claiming to be in difficulty. However, the alarm was declared to be a hoax following a thorough search.","The coastguard has called off a search for a kayaker after it declared the alarm an ""elaborate hoax"".","{""summary"": ""A search was launched after reports of a kayaker in distress off County Down. Two RNLI boats and a Scottish coastguard helicopter were dispatched to Mew Island near Donaghadee. Multiple calls were received, but after a thorough search the alarm was declared a hoax.""}",0.5453316569328308
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","The eighteen-year-old lost his lower legs and spent nearly a month in hospital after the accident. It happened during a race at Donington Park, days before his birthday. When he was recovering from his accident, Billy said he really wanted to race again, despite his injuries, Now the Formula 4 racer is back behind the wheel - trying out a car specially designed to make it easy for him to drive. The controls for the Fun Cup endurance racer are attached to the steering wheel instead of being the floor of the car, where they'd normally be. The new racing car came from a group called Team BRIT. They help disabled people and people with injuries that would making driving difficult, to compete in motorsport. It's designed to look like a Volkswagen Beetle, and Billy's been giving it a test drive at Brands Hatch in Kent. Billy says it's been really good just to get back behind the wheel, but he still wants to perfect his technique and get used to driving the new car. While Billy still has some training and therapy to get through, he says that's all going well, and he's hoping to get back out on the track properly soon. He says his ambition is now to compete in the Le Mans 24 Hours, along with Frenchman Frederic Sausset, who lost both his arms and legs through an illness. The teenager also wants to thank his fans, saying he's been overwhelmed by the help they've given him. He says: ""People keep saying I'm the inspiration but I think all these people coming together to support someone who has gone through an accident like this, they're the true inspiration.""","Teenage racing driver Billy Monger has returned to the racing track, almost three months after he was badly hurt in a crash.","{""summary"": ""An 18‑year‑old Formula 4 racer lost his lower legs in a Donington Park race accident and spent almost a month in hospital. He has returned to racing in a specially modified car from Team BRIT, which places the controls on the steering wheel to accommodate his disability. After test‑driving the vehicle—designed to resemble a Volkswagen Beetle—at Brands Hatch, he plans to compete in the Le Mans 24 Hours alongside Frenchman Frederic Sausset. He credits the support of fans and the broader community as his true source of inspiration.""}",0.2478436976671219
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","Party officials opted not to automatically reselect Mohammad Asghar, prompting an open contest. On Thursday night it was announced Mr Asghar had topped the poll. A second AM forced to follow the same procedure, William Graham, finished outside the top four - meaning he is effectively de-selected. Second on the list will be Laura Anne Jones, previously an AM between 2003-07. In a statement, Mr Graham said: ""Whilst I am personally disappointed that I will not be part of an expanding Welsh Conservative team after the elections in May, I remain as invested as any of my colleagues in the goal of bringing an end to this tired Labour government."" The Conservatives currently hold two of the available four seats in South Wales East. The 60 AMs include 20 elected via regional lists, aimed to give a fairer reflection of support for each party.",A Conservative AM forced to face a ballot of party members has come top of the South Wales East regional list for the 2016 assembly election.,"{""summary"": ""Party officials chose not to automatically reselect Mohammad Asghar, leading to an open contest in which he topped the poll. William Graham, who also had to go through the same process, finished outside the top four and is effectively de‑selected, while Laura Anne Jones will take the second spot on the list. Graham expressed disappointment at not joining the expanding Welsh Conservative team but remains committed to ending the Labour government. The Conservatives currently hold two of the four available seats in South Wales East, and the Assembly’s 60 members include 20 elected through regional lists.""}",0.565687894821167
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","The 30-year-old joined Wanderers for a second loan stint in January from Cardiff City and helped the club to promotion from League One. He was out of contract at Cardiff this summer and moves on a free transfer. ""It's not going to be a shock that I've signed and it's been a long time coming,"" he told the club website. ""Bolton is my spiritual home at the moment and I'm really looking forward to putting in a lot of hard work and get going."" Find all the latest football transfers on our dedicated page.",Bolton Wanderers have completed the permanent signing of striker Adam Le Fondre on a two-year deal after his loan spell last season.,"{""summary"": ""The 30‑year‑old midfielder joined Bolton Wanderers on a second loan spell in January after leaving Cardiff City, where he helped the club secure promotion from League One. With his contract at Cardiff having expired, he signed for Bolton on a free transfer, describing the move as a long‑awaited step toward his “spiritual home.” He expressed enthusiasm about contributing hard work and getting back into action. The club’s website also directs readers to a dedicated page for the latest football transfers.""}",0.5278894305229187
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","Simeone, 44, has led Atletico to a host of trophies since becoming coach in 2011, including last season's La Liga title and the 2012 Europa League crown. They were runners-up to Real Madrid in the 2014 Champions League final, who they face in this season's last eight. ""I am here because I'm convinced the club will continue to grow,"" he said. Simeone is widely regarded as one of the best coaches in European football, and was reported to have been linked with a number of clubs, including Manchester City. ""Nobody embodies the values of our club more so than Simeone,"" said club president Enrique Cerezo. The Argentine guided Atletico to their first title since 1996 last year with a last-day draw at Barcelona. His side were then seconds away from winning the Champions League until Sergio Ramos's header took rivals Real into extra-time.",Coach Diego Simeone has signed a contract extension with Atletico Madrid that will keep him at the Spanish champions until 2020.,"{""summary"": ""Simeone, 44, has guided Atlético Madrid to multiple trophies since taking over in 2011, including last season’s La Liga title and the 2012 Europa League. The club finished as runners‑up in the 2014 Champions League final against Real Madrid, a team they will meet again in the current season’s last‑eight. He is widely regarded as one of Europe’s top coaches and has been linked with clubs such as Manchester City, while club president Enrique Cerezo praised him as embodying the club’s values. Atlético’s first title since 1996 came with a decisive last‑day draw at Barcelona, and they were moments away from a Champions League win before Sergio Ramos’s header sent Real Madrid into extra time.""}",0.6382445693016052
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","The man was crossing Abbot Adams Bridge in Main Street, Kilwinning, at about 03:00 when he was hit by a blue Vauxhall Corsa. He was taken to Crosshouse Hospital, Kilmarnock, where his condition was described as serious but stable. Police say the car drove off towards Irvine and have appealed for witnesses. Sgt Ian Thornton said: ""Inquiries are ongoing into the circumstances surrounding this collision. ""Officers have been checking all available CCTV systems and have been speaking to witnesses who came to the man's aid. ""I would appeal to the driver of the Corsa to come forward and contact police as a matter of urgency. ""Similarly, I would ask anyone who witnessed the collision, or the Vauxhall Corsa being driven, to contact the Divisional Road Policing Unit at Irvine via the police non-emergency number 101 or Crimestoppers on 0800 555 111.""",A 51-year-old man has suffered serious injuries after being struck by a car in a hit-and-run incident in North Ayrshire.,"{""summary"": ""A man was struck by a blue Vauxhall Corsa while crossing Abbot Adams Bridge on Main Street, Kilwinning, at about 03:00. He was taken to Crosshouse Hospital in Kilmarnock, where his condition was described as serious but stable. Police say the vehicle fled toward Irvine and are seeking witnesses. Sgt Ian Thornton has appealed for the driver and any witnesses to contact the Divisional Road Policing Unit via the non‑emergency number 101 or Crimestoppers.""}",0.5244677662849426
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","Adam King struck either side of the break in the 2-0 win over Reading at Liberty Stadium. In March, the Swans' development squad drew with Wolverhampton Wanderers to take the league crown. The cup final win meant the young Swans celebrated 31 wins across all competitions in 2016-17. The youngsters' success came after Swansea's senior team survived in the Premier League after Crystal Palace beat Hull 4-0 on Sunday for the latter to be relegated.",Swansea City Under-23s have won their season's double after adding the Premier League Cup to their Premier League Two title.,"{""summary"": ""Adam King scored both goals in a 2‑0 win over Reading at Liberty Stadium. In March, Swansea’s development squad secured the league crown with a draw against Wolverhampton Wanderers. The cup final victory gave the young side 31 wins across all competitions in the 2016‑17 season. This success followed the senior team’s Premier League survival after Crystal Palace beat Hull 4‑0, relegating Hull.""}",0.5828016996383667
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","The prosecution was brought by the RSPCA following a raid at a puppy farm at a traveller site in Essex. Teresa Wade, 57, Victoria Montgomery, 54, her daughter Roxanne Montgomery, 33 and Tony Hammond, 34, admitted fraud at Basildon Crown Court. The gang, from Essex and east London, will be sentenced later. Live: For more on this and other Essex stories All four admitted handling about 750 puppies between July 2013 and October 2014. The court heard the animals were sold for an average of £450 each and the RSPCA estimates the fraud was worth more than £300,000. The court was shown video footage shot by the RSPCA of dozens of cockerpoo (a cocker spaniel and poodle crossbreed) puppies kept in cages inside dark sheds near South Ockendon. The dogs - some barely two weeks old - had soiled newspapers for bedding, no toys and some had no heating. Teresa Wade, of Ship Lane, Aveley, South Ockendon, admitted advertising them over the internet as being home-reared, and that they were shown to prospective buyers at houses belonging to the other defendants, before being sold for up to £750 each in cash. But some of the animals were so sick they died shortly after arriving at their new homes, or cost their new owners thousands of pounds in vet bills. Wade will be sentenced later along with Victoria Montgomery, of Melford Avenue, Dagenham, and Hammond and Roxanne Montgomery, both of Grafton Raod, Dagenham.","Three women and a man have admitted fraud in connection with the sale of hundreds of puppies, some of which died or suffered serious health problems.","{""summary"": ""The RSPCA prosecuted a group of four individuals after raiding a puppy farm at a traveller site in Essex. The defendants—Teresa Wade, Victoria Montgomery, Roxanne Montgomery, and Tony Hammond—admitted handling roughly 750 puppies between July 2013 and October 2014, selling them for an average of £450 each and generating an estimated fraud of over £300,000. Video evidence showed the dogs kept in dark sheds with inadequate bedding, some of which died or caused significant veterinary costs for buyers. All four will be sentenced at a later date.""}",0.5673394203186035
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","The 36-year-old was taken to a London hospital in a critical condition at about 03:45 after he became unwell at an address in Carshalton Road, Mitcham. He died in hospital shortly after 07:00 GMT and his next of kin have been informed. A police spokesperson said they were treating the death as ""unexplained"" and enquiries at the home were ongoing. It is not believed that any other person was involved. The spokesperson added that there was ""no evidence to suggest that the incident is linked to extremism or terrorism"". Surrounding roads were closed as emergency services including fire engines carrying specialist chemical detection equipment attended the scene. However, these have since reopened.","A man has died after he ""came into contact with chemicals"" at a house in south London, police said.","{""summary"": ""A 36‑year‑old was taken to a London hospital in critical condition at about 03:45 after becoming unwell at a Carshalton Road address in Mitcham, and he died shortly after 07:00 GMT. Police are treating the death as unexplained, with no evidence linking it to extremism or terrorism and no other persons involved. Emergency services, including fire engines with chemical detection equipment, attended the scene and closed nearby roads, which have since reopened. The victim’s next of kin have been notified.""}",0.4516431987285614
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","Lee Gregory could have put the Lions ahead, but shot over from close range. Visting goalkeeper Jordan Archer made a fine save to deny Elliot Lee before Gregory and Chris Taylor both missed chances at the other end. Taylor almost sealed three points for Millwall late on but his defected effort hit the post, meaning the Londoners drop to sixth in the table. They are four points ahead of Barnsley, who have a game in hand, while Colchester remain in 23rd place, still seven points adrift of safety. Millwall boss Neil Harris told BBC Radio London: Media playback is not supported on this device ""I don't think we were really quite as clinical as we have been. ""I thought we were very lacklustre in the first half and never really imposed our tempo on the game. ""I think we can focus on the fact that it's a really good clean sheet, it's another point gained. ""Having said that, I'm obviously disappointed. I thought we should have come here and won today.""",League One strugglers Colchester United had to settle for a point against play-off chasing Millwall.,"{""summary"": ""Millwall were denied a win after Lee Gregory’s close‑range shot went over the bar and Chris Taylor’s late effort hit the post, leaving the Lions with a 0‑0 draw. The result drops Millwall to sixth place, four points ahead of Barnsley who have a game in hand, while Colchester remain 23rd and seven points from safety. Goalkeeper Jordan Archer made a fine save to deny Elliot Lee, but the team’s missed chances left them disappointed. Manager Neil Harris admitted the side were “lacklustre” and “not clinical”, though he praised the clean sheet and expressed regret at not securing a victory.""}",0.5592739582061768
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","The Argentine-born film-maker died in hospital in Sao Paulo on 13 July after a heart attack, Denise Winther of Babenco's HB Films said. Kiss of the Spider Woman, a surreal prison drama, was also nominated for best picture at the Oscars, while William Hurt won best actor. Babenco also directed 1987's Ironweed with Jack Nicholson and Meryl Streep. Both Nicholson and Streep were nominated for best actor and actress Oscars in the film about an alcoholic drifter. Babenco's most recent film was last year's My Hindu Friend, a film about a film director very close to death, starring Willem Dafoe. Babenco leaves his wife Barbara and daughter Janka.","Hector Babenco, the Brazilian director nominated for an Oscar for 1985's Kiss of the Spider Woman, has died aged 70.","{""summary"": ""The Argentine-born filmmaker died of a heart attack in a São Paulo hospital on 13 July, according to Denise Winther of HB Films. He is best known for directing the Oscar‑nominated “Kiss of the Spider Woman,” in which William Hurt won Best Actor, and for the 1987 film “Ironweed,” featuring Jack Nicholson and Meryl Streep, both of whom received Oscar nominations. His most recent work was 2023’s “My Hindu Friend,” starring Willem Dafoe. He is survived by his wife Barbara and daughter Janka.""}",0.574795126914978
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","Almost 3,000 cases were diagnosed in the capital out of a total of 5,042 in the country in 2015, figures from Public Health England (PHE) show. Since 2010 the number of cases among Londoners has risen by 163%, with 90% of those reported in 2015 among men who have sex with men. PHE said people were ""putting themselves at risk through unsafe sex"". Syphilis is a bacterial infection that initially causes highly infectious sores but can go on to cause serious conditions such as heart problems. In most circumstances it can be treated with antibiotics but in extreme cases, the sexually transmitted infection can prove fatal. 2,811 cases in the capital in 2015 2,406 cases recorded among men who have sex with men (MSM) 36 median age of MSM diagnosed 74% of MSM diagnosed were white 44% of MSM diagnosed were born in the UK There are about 54.7m people living in England, 8.7m of which live in London according to the Office of National Statistics. In 2015, syphilis was diagnosed in all London local authorities with the highest numbers in Lambeth, Southwark, Tower Hamlets and Westminster. The number of cases among heterosexual men and women has risen slightly but there was a much larger increase among men who have sex with men. The group, which represents about 2% of the total London population, accounted for 2,406 of 2,811 cases in the capital. Dr Yvonne Doyle, regional director for PHE London, said it was ""worrying to see such alarming rises in syphilis year on year"". She said: ""We are seeing large increases in cases of syphilis among men who have sex with men and they now represent 90% of syphilis cases in London. ""Although diagnoses among heterosexuals in the capital are more stable they too continue to be higher than we would like given the effective preventative measures in place."" She called on people to practise safe sex, ""including using condoms, regularly being tested and avoiding overlapping sexual relationships"".","Nearly 60% of all syphilis cases reported in England were in London, it has been revealed.","{""summary"": ""In 2015, London recorded 2,811 syphilis cases, representing 90 % of the 5,042 national total, with a 163 % increase among Londoners since 2010. The majority of cases (2,406) were among men who have sex with men (MSM), whose median age was 36, 74 % were white, and 44 % were UK‑born. The highest concentrations were in Lambeth, Southwark, Tower Hamlets, and Westminster, while diagnoses among heterosexual men and women rose only slightly. Public Health England urged safer sex practices, including condom use, regular testing, and avoiding overlapping sexual relationships.""}",0.7802516222000122
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","The call was made by Scottish Conservative Mary Scanlon and backed by SNP MSP Mike MacKenzie. The state of Holyrood's coffee was raised during questions about staff and services at the Edinburgh building. Linda Fabiani suggested the complainers could use ""very good coffee bags"" and ""some really hot water"". She was answering on behalf of the Scottish Parliamentary Corporate Body which runs the parliament. After taking a question about food waste disposal, Ms Fabiani was informed by Ms Scanlon that she would like to ""increase the amount of food disposal"" in some areas, namely the coffee for committee meetings. Ms Scanlon, the MSP for the Highlands and Islands, told the chamber: ""On behalf of my colleague on the audit and education committee, Colin Beattie, and colleagues across this parliament from all parties can I ask if the corporate body will ensure that new and existing MSPs get a decent cup of coffee in committee in session five [after the next Holyrood election]."" Ms Scanlon was backed by Mr MacKenzie who said he ""shared the concerns"". He had also observed that the quality of the coffee diminished the longer it sat in their flasks. Ms Fabiani responded by saying: ""I guess it is all a matter of taste I quite like the coffee that we get in committee."" However, she added that it was a complaint she had heard ""over the last couple of years"". Ms Fabiani said the fact the coffee urns were being emptied each day suggested that most people were ""quite happy"" with what was being offered.",Pleas have been made by members of the Scottish Parliament for better quality coffee to be served to them during committee meetings.,"{""summary"": ""Mary Scanlon, a Scottish Conservative MSP, raised concerns about the quality of coffee served in Holyrood committee meetings, a motion supported by SNP MSP Mike MacKenzie. She asked the Scottish Parliamentary Corporate Body to ensure that new and existing MSPs receive a decent cup of coffee in future sessions. Linda Fabiani, representing the Corporate Body, noted that complaints about coffee had been received for years but that the daily emptying of coffee urns indicated general satisfaction. Fabiani also mentioned a request to increase food waste disposal, specifically regarding coffee, but maintained that the current coffee was acceptable.""}",0.6647883653640747
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","Veteran striker Peter Weatherson bagged a first-half brace, including a penalty, to put the visitors firmly in control at Links Park. Matthew Flynn and Josh Todd both struck from close range around the hour-mark. Todd added his second of late on, with Jim Chapman's side rising to fourth, one point clear of Queen's Park, while Montrose drop to ninth after Berwick Rangers and Arbroath both won.","Annan Athletic moved into the League Two play-off places, routing Montrose.","{""summary"": ""Veteran striker Peter Weatherson opened the scoring with a first‑half brace, including a penalty, for the visitors at Links Park.  Matthew Flynn and Josh Todd also found the net, with Todd adding a second late in the game.  Jim Chapman’s side climbed to fourth place, one point clear of Queen’s Park.  Montrose fell to ninth after losses to Berwick Rangers and Arbroath.""}",0.4528481960296631
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","By the close, the FTSE 100 had gained 0.97%, or 64.57 points, to end at 6,737.95. France's CAC-40 closed up 1.94% at 4,998.10 while Germany's Dax ended up 1.49% at 11,484.38. The rises came after European Council President Donald Tusk said a bailout for Greece was ""all ready to go"". US stock markets also traded higher early in the session. Bank and financial shares surged, with Germany's Deutsche Bank shares closing up 3.3%, while the biggest winner on Frankfurt's main index was the stock exchange Deutsche Boerse up 4.38%. However, after an early spike upwards, the euro fell 1.19% against the dollar to buy $1.1024, and tumbled 1.18% against the pound to buy 71p. Nick Stamenkovic at RIA Capital Markets said: ""The relief rally in the euro was short-lived as investors await details of the Greek agreement."" An initial drop in the yield, or cost of government borrowing, in Italy and Spain - the countries seen most at risk from the knock-on effects of a Greece exit - also tapered off. Eurozone leaders have said that so far, a blueprint for a Greek debt deal has been agreed, with European countries' parliamentary approval processes beginning from Wednesday. ""For the markets, it's clearly positive that there is an agreement among the European member states and that there is an atmosphere of co-operation,"" said Philippe Gijsels, head of research at BNP Paribas Fortis Global Markets in Brussels. ""Still, there is a bit of execution risk which may haunt us in terms of volatility.""",(Close): Shares in London and other key European markets have risen on news that eurozone leaders have reached a deal on a third bailout for Greece.,"{""summary"": ""The FTSE 100 rose 0.97% to 6,737.95, while France’s CAC‑40 and Germany’s DAX gained 1.94% and 1.49%, respectively, after European Council President Donald Tusk announced a Greek bailout was “all ready to go.”  U.S. markets opened higher, with Deutsche Bank shares up 3.3% and Deutsche Börse up 4.38% on the Frankfurt index.  The euro fell 1.19% against the dollar and 1.18% against the pound, and the initial easing in Italian and Spanish yields has tapered off.  Eurozone leaders say a Greek debt blueprint has been agreed and parliamentary approval will begin Wednesday, though execution risk may still cause volatility.""}",0.6232303380966187
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","Paul McMullen got them underway when he finished a Billy King cross, and shortly after it was 2-0 when King scored with a long-range shot. Mark Durnan volleyed in a third to give the visitors a commanding half-time lead against the Highland League side. The result was marred with United striker James Keatings carried off. The result at Victoria Park gives Ray McKinnon's men six points out of six following the 2-0 win on Saturday over Raith Rovers.",Three first-half goals moved Dundee United three points clear at the top of Scottish League Cup Group C as they eased past Buckie Thistle.,"{""summary"": ""Paul McMullen set up Billy King for a goal, and King followed with a long‑range shot to make it 2‑0. Mark Durnan added a third with a volley before the half‑time break, giving the visitors a commanding lead over the Highland League side. The match at Victoria Park was marred by United striker James Keatings being carried off after an injury. The 2‑0 victory gives Ray McKinnon's team six points from six after their win over Raith Rovers.""}",0.5192846059799194
