prompt,document,summary,pred_answer,score
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","The blast happened in a cafe in the town of Velez-Malaga at about 17:00 GMT during a local festival. Pictures from the scene show severe damage to the La Bohemia cafe and debris strewn across a street. Local newspaper La Opinion de Malaga said that the chef had raised the alarm moments before the blast. The newspaper also reported (in Spanish) that police cars helped ferry the injured to hospital because the local ambulance service was overwhelmed with casualties. The cause of the blast ""could have been a gas leak,"" the town's mayor, Antonio Moreno Ferrer, told local reporters.","More than 70 people have been injured, four seriously, in an explosion caused by a suspected gas leak near the southern Spanish city of Malaga.","{""summary"": ""A blast occurred at about 17:00 GMT in the La Bohemia café in Velez‑Malaga during a local festival, causing severe damage and scattering debris across the street. The chef reportedly raised the alarm moments before the explosion. Police vehicles transported injured patrons to hospital because the local ambulance service was overwhelmed. Mayor Antonio Moreno Ferrer suggested the blast could have been caused by a gas leak.""}",0.5125150680541992
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","Margarita Louis-Dreyfus, Marseille's billionaire owner, said in April that she would sell the club following poor results and protests from fans. McCourt, speaking at a news conference, said: ""I'm very excited about making Marseille a champion again."" A deal is set to be completed by the end of the year and no fee has yet been disclosed. Appearing alongside Louis-Dreyfus and Marseille mayor Jean-Claude Gaudin, 63-year-old McCourt said he wants a team that can compete ""year in, year out"" to win Ligue 1. Marseille, who finished 13th in 2015/16 and lost to PSG in the French cup final, are 11th after three games this season.","Frank McCourt, the former owner of the LA Dodgers baseball team, is set to buy French Ligue 1 club Marseille.","{""summary"": ""Margarita Louis‑Dreyfus, Marseille’s billionaire owner, announced in April that she would sell the club after a string of poor results and fan protests. 63‑year‑old McCourt, speaking at a news conference, expressed excitement about restoring Marseille to championship status and emphasized the need for a team capable of competing consistently for Ligue 1.  A sale is expected to be finalized by year‑end, though the transfer fee remains undisclosed.  Marseille finished 13th in 2015/16, lost the French cup final to PSG, and sit 11th after three games in the current season.""}",0.6619613170623779
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","Atkinson, who can also play in midfield, has made 20 appearances for the Magpies since signing in July 2015, following his release by West Brom. The 22-year-old has yet to play in a League Two game this season, but has featured twice in cup competitions. He could make his debut for the Heed when they travel to face struggling Guiseley on 25 October. Meanwhile, on-loan Carlisle midfielder Russell Penn, 30, has extended his loan stay with Gateshead until 26 December.",National League side Gateshead have signed versatile Notts County defender Wes Atkinson on a one-month loan deal.,"{""summary"": ""Atkinson, a 22‑year‑old midfielder, joined the Magpies in July 2015 after leaving West Brom and has made 20 appearances for the club, though he has not yet played in a League Two match this season. He has appeared twice in cup competitions and is expected to make his debut when the team travels to face Guiseley on 25 October. Meanwhile, 30‑year‑old midfielder Russell Penn, on loan from Carlisle, has extended his stay with Gateshead until 26 December.""}",0.563392698764801
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","The emergency services were called to the property in the Sangomore area of Durness at about 02:00. Police Scotland said it was not known if she was in the house at the time. Her relatives have been informed. Det Insp Richard Baird said the fire was not thought to be suspicious, but the damage caused had prevented entry to the property. He said: ""A joint investigation with the fire service will be carried out. ""Enquiries are at a very early stage, however, initial enquiries would suggest there are no suspicious circumstances. ""Due to the extensive structural damage and uncertainty of the building, gaining access to the property will take some considerable time. ""Structural engineers will advise when it will be safe to enter the property.""",Police are trying to trace a woman who is unaccounted for after a fire at her home in the Highlands.,"{""summary"": ""Emergency services responded to a property in the Sangomore area of Durness around 02:00. Police Scotland reported that it was unclear whether the resident was inside and had notified relatives. Det Insp Richard Baird said the fire was not considered suspicious and that extensive damage prevented immediate entry, with a joint investigation underway. Structural engineers will determine when it is safe to access the building.""}",0.3647880256175995
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","The man was crossing Abbot Adams Bridge in Main Street, Kilwinning, at about 03:00 when he was hit by a blue Vauxhall Corsa. He was taken to Crosshouse Hospital, Kilmarnock, where his condition was described as serious but stable. Police say the car drove off towards Irvine and have appealed for witnesses. Sgt Ian Thornton said: ""Inquiries are ongoing into the circumstances surrounding this collision. ""Officers have been checking all available CCTV systems and have been speaking to witnesses who came to the man's aid. ""I would appeal to the driver of the Corsa to come forward and contact police as a matter of urgency. ""Similarly, I would ask anyone who witnessed the collision, or the Vauxhall Corsa being driven, to contact the Divisional Road Policing Unit at Irvine via the police non-emergency number 101 or Crimestoppers on 0800 555 111.""",A 51-year-old man has suffered serious injuries after being struck by a car in a hit-and-run incident in North Ayrshire.,"{""summary"": ""A man was struck by a blue Vauxhall Corsa while crossing Abbot Adams Bridge on Main Street, Kilwinning, at about 03:00. He was taken to Crosshouse Hospital in Kilmarnock, where his condition was described as serious but stable. Police say the vehicle fled toward Irvine and are seeking witnesses. Sgt Ian Thornton stated that inquiries are ongoing, with officers reviewing CCTV and urging the driver and any witnesses to contact the police.""}",0.509208083152771
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","The Alex, relegated from League One, enquired about the 18-year-old but were turned down immediately. ""I spoke to (United Under-21 coach) Warren Joyce last season about taking him,"" Collins told BBC Radio Stoke. ""They said he was needed in their 21s and a week later he makes his first-team debut and the rest is history."" Rashford's rise has been meteoric after he scored twice on his United debut in the Europa League against Midtjylland and repeated the feat in his first Premier League game against Arsenal before finishing the season with eight goals in 18 games. Called into the senior England squad, he scored less than three minutes into his first international appearance against Australia and is now in France for Euro 2016. ""It shows you there are good players in these academies,"" Collins said. ""There are plenty of kids being produced but opportunity is the key - maybe some of the bigger clubs are missing a trick.""","Crewe Alexandra made a bid to sign new Manchester United star Marcus Rashford on loan last season, assistant boss James Collins has revealed.","{""summary"": ""Manchester United’s 18‑year‑old Rashford was turned down by a League One club before making his first‑team debut. He scored twice on his United debut in the Europa League against Midtjylland and repeated the feat in his first Premier League match against Arsenal, finishing the season with eight goals in 18 games. Rashford earned a senior England call‑up, scoring within three minutes of his debut against Australia, and was selected for Euro 2016. The manager praised the quality of academy players and highlighted the importance of opportunity for young talent.""}",0.5666002035140991
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","Storms smashed a hole in the sea wall alongside the line above the seafront in Dawlish, south Devon in 2014. The railway line took two months to repair at an estimated cost of £1bn to the local economy. Network Rail is consulting with Devon and Cornwall residents about the plans. They include strengthening defences and cliffs, as well and building breakwaters to protect the line. More on the coastal rail protection work, and other Devon and Cornwall news Cliffs next to the line would be stabilised and reshaped so they are not as steep under the plans. A total of £270m is allocated for spending on priority areas including around Dawlish between 2019 and 2024. The line connects Devon and Cornwall with the rest of the UK.","Protecting a key coastal railway track from rising sea levels and falling cliffs is going to cost about £650m, Network Rail has said.","{""summary"": ""In 2014, storms breached the sea wall along the Dawlish seafront, damaging the railway line and requiring a two‑month repair that cost the local economy £1 billion. Network Rail is consulting with Devon and Cornwall residents on plans to strengthen coastal defences, reshape cliffs, and construct breakwaters to protect the line. Between 2019 and 2024, £270 million will be spent on priority projects around Dawlish, including these coastal protection measures. The railway line links Devon and Cornwall to the rest of the UK.""}",0.6403660774230957
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","Party officials opted not to automatically reselect Mohammad Asghar, prompting an open contest. On Thursday night it was announced Mr Asghar had topped the poll. A second AM forced to follow the same procedure, William Graham, finished outside the top four - meaning he is effectively de-selected. Second on the list will be Laura Anne Jones, previously an AM between 2003-07. In a statement, Mr Graham said: ""Whilst I am personally disappointed that I will not be part of an expanding Welsh Conservative team after the elections in May, I remain as invested as any of my colleagues in the goal of bringing an end to this tired Labour government."" The Conservatives currently hold two of the available four seats in South Wales East. The 60 AMs include 20 elected via regional lists, aimed to give a fairer reflection of support for each party.",A Conservative AM forced to face a ballot of party members has come top of the South Wales East regional list for the 2016 assembly election.,"{""summary"": ""Party officials opted not to automatically reselect Mohammad Asghar, leading to an open contest. Asghar topped the poll, while William Graham finished outside the top four and is effectively de‑selected. Laura Anne Jones, a former AM, will take the second spot on the list. The Conservatives currently hold two of the four available seats in South Wales East, and the 60 Assembly Members include 20 elected through regional lists.""}",0.6461312174797058
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","The council has launched an appeal to raise Â£150,000 for a bronze sculpture in the Barkers Pool area. Former steelworker Kathleen Roberts said: ""It breaks my heart that we haven't been recognised and everyone else has been."" The planned sculpture has been designed by artist Martin Jennings. Mrs Roberts said: ""Times were tough in 1941, as a country we had our backs against the wall. We worked flat out for the war effort and we were just young girls. ""I think the Sheffield industry could give more because they give so freely to others."" Sheffield City Council put up a commemorative plaque to the women in 2011, while plans for the sculpture were already under way. Leader of Sheffield City Council, Julie Dore, said: ""We all owe it to these amazing women to make the statue a reality.""","A woman who ""gave up her youth"" to work in Sheffield's steel factories during World War II has said the city's ""women of steel"" need proper recognition.","{""summary"": ""Sheffield City Council has launched an appeal to raise £150,000 for a bronze sculpture of women workers to be installed in the Barkers Pool area. The sculpture, designed by artist Martin Jennings, will commemorate the contributions of women during the 1941 war effort. A commemorative plaque was installed in 2011, and the council has been developing the sculpture plans since then. Council leader Julie Dore said the statue is a tribute to the women who worked for the war effort.""}",0.6382730603218079
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","The 50m (150ft) pylons would run from Carlisle to Heysham, Lancashire, to connect a new Â£10bn nuclear power plant at Moorside, Sellafield, to the grid. Power Without Pylons and Friends of the Lake District say the National Grid is ""ignoring"" demands for the cables to go underground in ""sensitive landscapes"". The National Grid said it ""fully recognises the importance"" of the area. The campaign walk is taking place from Black Combe where the pylons will be visible, down to the National Park's costal boundary and across the mouth of Duddon. Graham Pitts, chairman of Power Without Pylons, said: ""This is a very serious decision. These pylons are going to be up for the rest of this century. ""I don't think people appreciate two things - one, how stunning the view is around here, and two, how much these pylons are going to affect it by their sheer size."" The Lake District is being put forward as the UK's next nomination for World Heritage status. A National Grid spokesman said: ""We have not yet made a final decision on how and where the new connection will be built. ""When building connections for generators, we strive to avoid designated landscapes. Where this is not possible, we work closely with stakeholders and communities and carry out consultations to develop a proposal which achieves the best possible balance between protecting the environment and ensuring everyone has an affordable electricity supply."" A formal consultation is expected to take place later in the year, with the final plans submitted to the planning inspectorate in 2017.",Campaigners are holding a protest walk against plans to build pylons across the Lake District National Park.,"{""summary"": ""The National Grid plans to install 50‑metre pylons from Carlisle to Heysham to connect a £10 billion nuclear plant at Moorside, Sellafield, to the electricity grid. Campaigners Power Without Pylons and Friends of the Lake District argue that the pylons would damage sensitive landscapes and demand underground cables, while the Grid says it recognises the area's importance and will consult stakeholders. A walk from Black Combe to the Lake District’s coastal boundary has highlighted concerns about the pylons’ visual impact. The Grid has not yet decided on the route, will avoid designated landscapes where possible, and expects a formal consultation later in the year with final plans due to the planning inspectorate in 2017.""}",0.5148918628692627
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","Adam King struck either side of the break in the 2-0 win over Reading at Liberty Stadium. In March, the Swans' development squad drew with Wolverhampton Wanderers to take the league crown. The cup final win meant the young Swans celebrated 31 wins across all competitions in 2016-17. The youngsters' success came after Swansea's senior team survived in the Premier League after Crystal Palace beat Hull 4-0 on Sunday for the latter to be relegated.",Swansea City Under-23s have won their season's double after adding the Premier League Cup to their Premier League Two title.,"{""summary"": ""Adam King scored both goals in a 2‑0 win over Reading at Liberty Stadium. In March, Swansea’s development squad secured the league title with a draw against Wolverhampton Wanderers. The cup final victory gave the young Swans 31 total wins across all competitions in the 2016‑17 season. Meanwhile, Swansea’s senior team stayed in the Premier League after Crystal Palace beat Hull 4‑0, consigning the latter to relegation.""}",0.5973531603813171
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","The search was launched after the coastguard received reports from an individual claiming to be in difficulty off the coast of County Down. Two RNLI boats and a coastguard helicopter from Scotland were launched to assist in the search. The kayaker was reported to be near Mew Island, one of the Copeland Islands near Donaghadee. A coastguard spokesman said it received several calls from a person claiming to be in difficulty. However, the alarm was declared to be a hoax following a thorough search.","The coastguard has called off a search for a kayaker after it declared the alarm an ""elaborate hoax"".","{""summary"": ""A search was launched after a person reported being in difficulty off County Down. Two RNLI boats and a Scottish coastguard helicopter were dispatched to assist. The individual was said to be near Mew Island, part of the Copeland Islands near Donaghadee. After a thorough search, authorities declared the alarm a hoax.""}",0.4997493028640747
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","The prosecution was brought by the RSPCA following a raid at a puppy farm at a traveller site in Essex. Teresa Wade, 57, Victoria Montgomery, 54, her daughter Roxanne Montgomery, 33 and Tony Hammond, 34, admitted fraud at Basildon Crown Court. The gang, from Essex and east London, will be sentenced later. Live: For more on this and other Essex stories All four admitted handling about 750 puppies between July 2013 and October 2014. The court heard the animals were sold for an average of £450 each and the RSPCA estimates the fraud was worth more than £300,000. The court was shown video footage shot by the RSPCA of dozens of cockerpoo (a cocker spaniel and poodle crossbreed) puppies kept in cages inside dark sheds near South Ockendon. The dogs - some barely two weeks old - had soiled newspapers for bedding, no toys and some had no heating. Teresa Wade, of Ship Lane, Aveley, South Ockendon, admitted advertising them over the internet as being home-reared, and that they were shown to prospective buyers at houses belonging to the other defendants, before being sold for up to £750 each in cash. But some of the animals were so sick they died shortly after arriving at their new homes, or cost their new owners thousands of pounds in vet bills. Wade will be sentenced later along with Victoria Montgomery, of Melford Avenue, Dagenham, and Hammond and Roxanne Montgomery, both of Grafton Raod, Dagenham.","Three women and a man have admitted fraud in connection with the sale of hundreds of puppies, some of which died or suffered serious health problems.","{""summary"": ""The RSPCA prosecuted a group of four individuals after raiding a puppy farm at a traveller site in Essex. Teresa Wade, Victoria Montgomery, Roxanne Montgomery and Tony Hammond admitted fraud at Basildon Crown Court, having handled roughly 750 puppies from July 2013 to October 2014. The dogs were sold for an average of £450 each, with the fraud estimated at over £300,000, and footage showed cockerpoo puppies kept in cages with inadequate bedding and heating. Wade had advertised the puppies as home‑reared and sold them for up to £750 in cash, while some animals died or caused significant veterinary costs for buyers; the defendants will be sentenced later.""}",0.6022434234619141
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","The eighteen-year-old lost his lower legs and spent nearly a month in hospital after the accident. It happened during a race at Donington Park, days before his birthday. When he was recovering from his accident, Billy said he really wanted to race again, despite his injuries, Now the Formula 4 racer is back behind the wheel - trying out a car specially designed to make it easy for him to drive. The controls for the Fun Cup endurance racer are attached to the steering wheel instead of being the floor of the car, where they'd normally be. The new racing car came from a group called Team BRIT. They help disabled people and people with injuries that would making driving difficult, to compete in motorsport. It's designed to look like a Volkswagen Beetle, and Billy's been giving it a test drive at Brands Hatch in Kent. Billy says it's been really good just to get back behind the wheel, but he still wants to perfect his technique and get used to driving the new car. While Billy still has some training and therapy to get through, he says that's all going well, and he's hoping to get back out on the track properly soon. He says his ambition is now to compete in the Le Mans 24 Hours, along with Frenchman Frederic Sausset, who lost both his arms and legs through an illness. The teenager also wants to thank his fans, saying he's been overwhelmed by the help they've given him. He says: ""People keep saying I'm the inspiration but I think all these people coming together to support someone who has gone through an accident like this, they're the true inspiration.""","Teenage racing driver Billy Monger has returned to the racing track, almost three months after he was badly hurt in a crash.","{""summary"": ""The eighteen‑year‑old Formula 4 racer lost his lower legs in an accident at Donington Park and spent nearly a month in hospital. He has returned to racing in a custom car built by Team BRIT, which uses steering‑wheel‑mounted controls and a Beetle‑style body. After test‑driving the vehicle at Brands Hatch, he is continuing training and therapy while aiming to compete in the Le Mans 24 Hours with Frenchman Frederic Sausset. He has thanked supporters, saying the collective encouragement is the true inspiration.""}",0.3655091524124145
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","The Argentine-born film-maker died in hospital in Sao Paulo on 13 July after a heart attack, Denise Winther of Babenco's HB Films said. Kiss of the Spider Woman, a surreal prison drama, was also nominated for best picture at the Oscars, while William Hurt won best actor. Babenco also directed 1987's Ironweed with Jack Nicholson and Meryl Streep. Both Nicholson and Streep were nominated for best actor and actress Oscars in the film about an alcoholic drifter. Babenco's most recent film was last year's My Hindu Friend, a film about a film director very close to death, starring Willem Dafoe. Babenco leaves his wife Barbara and daughter Janka.","Hector Babenco, the Brazilian director nominated for an Oscar for 1985's Kiss of the Spider Woman, has died aged 70.","{""summary"": ""The Argentine‑born filmmaker died in a São Paulo hospital on 13 July after a heart attack. He was known for directing the Oscar‑nominated surreal prison drama *Kiss of the Spider Woman*, in which William Hurt won best actor. His earlier 1987 film *Ironweed* featured Jack Nicholson and Meryl Streep, both of whom received Oscar nominations. His most recent work was *My Hindu Friend*, starring Willem Dafoe, and he is survived by his wife Barbara and daughter Janka.""}",0.5748214721679688
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","Paul McMullen got them underway when he finished a Billy King cross, and shortly after it was 2-0 when King scored with a long-range shot. Mark Durnan volleyed in a third to give the visitors a commanding half-time lead against the Highland League side. The result was marred with United striker James Keatings carried off. The result at Victoria Park gives Ray McKinnon's men six points out of six following the 2-0 win on Saturday over Raith Rovers.",Three first-half goals moved Dundee United three points clear at the top of Scottish League Cup Group C as they eased past Buckie Thistle.,"{""summary"": ""Paul McMullen started the action with a cross that led to a long‑range goal by Billy King. Mark Durnan added a volley for a 2‑0 lead at half‑time. United striker James Keatings was carried off injured during the match. The victory at Victoria Park gave Ray McKinnon's side six points from six after defeating Raith Rovers.""}",0.5041175484657288
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","The 36-year-old was taken to a London hospital in a critical condition at about 03:45 after he became unwell at an address in Carshalton Road, Mitcham. He died in hospital shortly after 07:00 GMT and his next of kin have been informed. A police spokesperson said they were treating the death as ""unexplained"" and enquiries at the home were ongoing. It is not believed that any other person was involved. The spokesperson added that there was ""no evidence to suggest that the incident is linked to extremism or terrorism"". Surrounding roads were closed as emergency services including fire engines carrying specialist chemical detection equipment attended the scene. However, these have since reopened.","A man has died after he ""came into contact with chemicals"" at a house in south London, police said.","{""summary"": ""A 36‑year‑old was taken to a London hospital in critical condition at about 03:45 after becoming unwell at a Carshalton Road address in Mitcham. He died in hospital shortly after 07:00 GMT, and his next of kin have been notified. Police are treating the death as unexplained, with no evidence linking it to extremism or terrorism and no other persons involved. Emergency services, including fire engines with chemical detection equipment, attended the scene and closed surrounding roads, which have since reopened.""}",0.4668233394622803
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","Lee Gregory could have put the Lions ahead, but shot over from close range. Visting goalkeeper Jordan Archer made a fine save to deny Elliot Lee before Gregory and Chris Taylor both missed chances at the other end. Taylor almost sealed three points for Millwall late on but his defected effort hit the post, meaning the Londoners drop to sixth in the table. They are four points ahead of Barnsley, who have a game in hand, while Colchester remain in 23rd place, still seven points adrift of safety. Millwall boss Neil Harris told BBC Radio London: Media playback is not supported on this device ""I don't think we were really quite as clinical as we have been. ""I thought we were very lacklustre in the first half and never really imposed our tempo on the game. ""I think we can focus on the fact that it's a really good clean sheet, it's another point gained. ""Having said that, I'm obviously disappointed. I thought we should have come here and won today.""",League One strugglers Colchester United had to settle for a point against play-off chasing Millwall.,"{""summary"": ""Lee Gregory’s close‑range shot over the bar and subsequent misses by him and Chris Taylor left Millwall unable to secure a win, with Taylor’s late effort hitting the post. The defeat dropped Millwall to sixth place, four points ahead of Barnsley, who still have a game in hand, while Colchester remains 23rd, seven points from safety. Goalkeeper Jordan Archer made a fine save to deny Elliot Lee. Millwall manager Neil Harris admitted the team was lacklustre, praised the clean sheet but expressed disappointment at not winning.""}",0.4923768639564514
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","England was ranked seventh for child independence in the study of 18,000 seven- to 15-year-olds in 16 countries, by University of Westminster academics. Freeing children to go out alone in their local area benefited their health and development, the researchers said. Fear over traffic was the top reason for restricting freedom, they added. The children and their parents were surveyed between 2010 and 2012 about what they were allowed to do in their local neighbourhoods without supervision. This included: The study said: ""A large proportion of children under 11 years old in most of the countries do not have the the freedom to get about their local area. ""Even the oldest children are restricted in what they are allowed to do, at an age when many of the rights of adulthood are close to being granted, including the right to drive vehicles on the road once the test has been passed."" Overall, Finland was found to be the top-performing country on independent mobility, with Germany coming second. According to the survey, most Finns can, without supervision: In England, most primary school children are allowed to cross roads without supervision but only 28% to travel home from school and even fewer to go out after dark, travel on local buses or walk to places other than school. Even at secondary school, less than 25% are allowed out alone after dark. Ben Shaw, director of the Policy Studies Institute, said: ""Obviously, we've got to protect children but part of their development is that we allow them to gain independence. ""People see the change from primary school to secondary school as the time to do it, but not having them do it earlier means there is a spike in road accidents at this age.""","Anxious parents in England give their children less freedom to play and go outside than those in many other European countries, research suggests.","{""summary"": ""University of Westminster academics ranked England seventh for child independence in a study of 18,000 seven‑to‑fifteen‑year‑olds across 16 countries. Finland topped the list, with Germany second, and the survey found that fear of traffic was the primary reason parents restricted children’s freedom. In England, most primary school children can cross roads unsupervised, yet only 28 % travel home from school and fewer are allowed to go out after dark or use local buses. Ben Shaw of the Policy Studies Institute noted that protecting children is important, but earlier independence could help reduce the spike in road accidents among older children.""}",0.6038905382156372
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","The call was made by Scottish Conservative Mary Scanlon and backed by SNP MSP Mike MacKenzie. The state of Holyrood's coffee was raised during questions about staff and services at the Edinburgh building. Linda Fabiani suggested the complainers could use ""very good coffee bags"" and ""some really hot water"". She was answering on behalf of the Scottish Parliamentary Corporate Body which runs the parliament. After taking a question about food waste disposal, Ms Fabiani was informed by Ms Scanlon that she would like to ""increase the amount of food disposal"" in some areas, namely the coffee for committee meetings. Ms Scanlon, the MSP for the Highlands and Islands, told the chamber: ""On behalf of my colleague on the audit and education committee, Colin Beattie, and colleagues across this parliament from all parties can I ask if the corporate body will ensure that new and existing MSPs get a decent cup of coffee in committee in session five [after the next Holyrood election]."" Ms Scanlon was backed by Mr MacKenzie who said he ""shared the concerns"". He had also observed that the quality of the coffee diminished the longer it sat in their flasks. Ms Fabiani responded by saying: ""I guess it is all a matter of taste I quite like the coffee that we get in committee."" However, she added that it was a complaint she had heard ""over the last couple of years"". Ms Fabiani said the fact the coffee urns were being emptied each day suggested that most people were ""quite happy"" with what was being offered.",Pleas have been made by members of the Scottish Parliament for better quality coffee to be served to them during committee meetings.,"{""summary"": ""Scottish Conservative Mary Scanlon raised concerns about the quality of coffee served in Holyrood committee meetings, with SNP MSP Mike MacKenzie supporting her remarks. The issue was addressed by Linda Fabiani, representing the Scottish Parliamentary Corporate Body, who noted that coffee urns were emptied daily and that the matter had been raised over the past few years. Scanlon requested that the corporate body ensure new and existing MSPs receive a decent cup of coffee in future sessions. Fabiani acknowledged the complaint but expressed satisfaction with the current coffee supply.""}",0.6792680025100708
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","Anthony Tavernor has been restoring Plas Cadnant Hidden Gardens, near Menai Bridge, on Anglesey for 20 years, describing it as his life's project. But after days of heavy rain, a ""tidal wave"" of flood water swept through the garden in the early hours of Saturday. It came as floods caused ""chaos"" across north Wales. Former farmer Mr Tavernor has been restoring the 10-acres of garden and buildings at Plas Cadnant since buying the then overgrown 200-acre estate in 1996. It now attracts visitors - both local and from abroad - and its fans include the Prince of Wales, who Mr Tavernor said had hoped to visit the estate. But the force of the water from the flooded River Cadnant has now washed away many precious plants, including some rare botanical species. It also demolished a wall dating back some 200 years, as well stone obelisks, platforms and seats. ""The garden sits down in the valley so a huge amount of water came down from the fields like a tidal wave, devastating everything in its path,"" said Mr Tavernor. ""I'm just devastated. This has been my life's project - my purpose in life - for the last 20 years and I live and dream it, ""It's everything. I'm so emotionally involved with the garden. We've had so much support from people since we put the pictures on our Facebook page. It's almost like a bereavement."" But he insisted he would carry on his work, despite the setback, and aimed to open as normal for visitors in February. ""I was hoping to have a legacy for the future generations,"" he added. ""I'm sure a lot of people would abandon it but I'm going to persevere."" Days of rain caused floods which led to roads being closed, trains disrupted and homes evacuated on Boxing Day. Four flood warnings remain in place across north and west Wales, along with dozens of flood alerts.","A historical walled garden has been ""devastated"" by floods which have washed away a 200-year-old wall and rare plants, its owner has said.","{""summary"": ""Anthony Tavernor has spent 20 years restoring Plas Cadnant Hidden Gardens on Anglesey, a 10‑acre site he acquired in 1996. Heavy rain in early Saturday caused a tidal‑wave flood from the River Cadnant that destroyed many rare plants and historic structures, including a 200‑year‑old wall. The flood also disrupted transport and led to road closures and evacuations across north Wales. Despite the damage, Tavernor plans to resume work and reopen the gardens to visitors in February.""}",0.603370726108551
"Read the following article. Write a brief, factual summary in 3–4 sentences. Focus on key facts, keep the tone neutral, and do not repeat any information. Do not add any additional text or explanation—just output the summary.","Declan Paul Butcher from Roe Park Court committed the 'single punch' assaults on Market Street in Limavady on 2 October 2014. CCTV footage showed his first victim being knocked unconscious. A second man suffered a double jaw fracture. Butcher appeared at Londonderry Crown Court on Thursday. He was sentenced to 14 months in prison. The court heard that the defendant had 51 previous convictions including eight assaults. He had also been assessed as presenting a high likelihood of reoffending. The judge told Butcher he had inflicted ""gratuitous violence"" on two"" completely innocent"" members of the public. The second man was punched and knocked out when he came across the first victim lying unconscious on Market Street. Both men later regained consciousness in hospital.",A 25-year-old man from Limavady has been jailed for knocking out two men in separate attacks on the same night.,"{""summary"": ""Declan Paul Butcher of Roe Park Court was charged with single‑punch assaults on Market Street in Limavady on 2 October 2014. CCTV footage showed the first victim knocked unconscious and a second man suffering a double jaw fracture. He was sentenced to 14 months in prison at Londonderry Crown Court, where the judge noted his 51 prior convictions, including eight assaults, and a high likelihood of reoffending. Both victims later regained consciousness in hospital after the attacks.""}",0.5013928413391113
